bar,i_idx,dir,tag,option_a_valid,option_a_ema,symbol,optA_week_plus_1,optA_week_plus_2,optA_week_plus_3,optA_any_of_next_3_weeks,optA_first_forward_week
2018-02-09,97,bearish,CHoCH,False,,CEATLTD,False,False,False,False,
2020-06-05,218,bullish,CHoCH,True,9.0,CEATLTD,False,False,False,False,
2020-12-25,247,bearish,CHoCH,True,9.0,CEATLTD,True,False,False,True,1.0
2021-01-15,250,bullish,CHoCH,False,,CEATLTD,True,False,False,True,1.0
2021-10-29,291,bearish,CHoCH,True,21.0,CEATLTD,False,False,False,False,
2022-07-15,328,bullish,CHoCH,False,,CEATLTD,False,False,False,False,
2023-02-24,360,bearish,CHoCH,False,,CEATLTD,False,False,False,False,
2023-05-26,373,bullish,CHoCH,False,,CEATLTD,False,False,False,False,
2024-03-15,415,bearish,CHoCH,True,9.0,CEATLTD,False,False,False,False,
2024-09-13,441,bullish,CHoCH,False,,CEATLTD,True,True,False,True,1.0
2025-02-14,463,bearish,CHoCH,True,20.0,CEATLTD,False,False,False,False,
2025-05-09,475,bullish,CHoCH,False,,CEATLTD,False,False,False,False,
2026-03-06,518,bearish,CHoCH,False,,CEATLTD,True,False,False,True,1.0
2017-03-03,48,bullish,CHoCH,True,10.0,CENTRALBK,False,False,False,False,
2017-08-11,71,bearish,CHoCH,False,,CENTRALBK,False,False,False,False,
2020-06-26,221,bullish,CHoCH,False,,CENTRALBK,False,False,True,True,3.0
2020-09-18,233,bearish,CHoCH,False,,CENTRALBK,True,True,False,True,1.0
2021-02-19,255,bullish,CHoCH,True,21.0,CENTRALBK,False,False,False,False,
2022-02-25,308,bearish,CHoCH,False,,CENTRALBK,False,False,False,False,
2022-08-26,334,bullish,CHoCH,True,10.0,CENTRALBK,False,False,False,False,
2024-10-11,445,bearish,CHoCH,False,,CENTRALBK,True,True,False,True,1.0
2026-02-27,517,bullish,CHoCH,False,,CENTRALBK,False,False,False,False,
2026-03-20,520,bearish,CHoCH,False,,CENTRALBK,False,False,False,False,
2019-03-29,91,bullish,CHoCH,True,10.0,CDSL,True,True,True,True,1.0
2019-07-05,105,bearish,CHoCH,False,,CDSL,False,False,False,False,
2020-01-03,131,bullish,CHoCH,True,10.0,CDSL,False,False,False,False,
2020-03-20,142,bearish,CHoCH,False,,CDSL,False,False,True,True,3.0
2020-07-24,160,bullish,CHoCH,False,,CDSL,False,False,False,False,
2022-05-06,253,bearish,CHoCH,False,,CDSL,False,False,False,False,
2022-09-09,271,bullish,CHoCH,False,,CDSL,False,False,True,True,3.0
2022-12-23,286,bearish,CHoCH,True,20.0,CDSL,False,False,False,False,
2023-06-02,309,bullish,CHoCH,True,10.0,CDSL,False,True,False,True,2.0
2024-03-29,352,bearish,CHoCH,True,10.0,CDSL,False,False,False,False,
2024-04-26,356,bullish,CHoCH,False,,CDSL,False,False,True,True,3.0
2025-01-31,396,bearish,CHoCH,False,,CDSL,False,False,False,False,
2016-09-23,25,bullish,CHoCH,True,9.0,CENTURYPLY,True,False,False,True,1.0
2016-11-11,32,bearish,CHoCH,True,9.0,CENTURYPLY,False,False,False,False,
2017-06-02,61,bullish,CHoCH,True,10.0,CENTURYPLY,False,False,False,False,
2018-05-18,111,bearish,CHoCH,True,9.0,CENTURYPLY,False,False,False,False,
2019-03-15,154,bullish,CHoCH,False,,CENTURYPLY,False,False,False,False,
2019-06-21,168,bearish,CHoCH,False,,CENTURYPLY,True,True,True,True,1.0
2020-07-10,223,bullish,CHoCH,False,,CENTURYPLY,False,True,True,True,2.0
2022-05-13,319,bearish,CHoCH,False,,CENTURYPLY,False,False,True,True,3.0
2022-07-29,330,bullish,CHoCH,False,,CENTURYPLY,False,False,False,False,
2023-03-24,364,bearish,CHoCH,False,,CENTURYPLY,False,False,False,False,
2023-05-05,370,bullish,CHoCH,False,,CENTURYPLY,False,False,False,False,
2025-04-04,470,bearish,CHoCH,False,,CENTURYPLY,False,True,True,True,2.0
2025-09-12,493,bullish,CHoCH,False,,CENTURYPLY,False,False,True,True,3.0
2026-03-06,518,bearish,CHoCH,False,,CENTURYPLY,False,False,True,True,3.0
2016-11-11,32,bearish,CHoCH,True,9.0,CERA,False,False,False,False,
2017-02-03,44,bullish,CHoCH,True,9.0,CERA,False,False,False,False,
2017-08-11,71,bearish,CHoCH,True,10.0,CERA,True,False,False,True,1.0
2017-09-22,77,bullish,CHoCH,False,,CERA,False,False,True,True,3.0
2018-05-04,109,bearish,CHoCH,True,9.0,CERA,False,False,False,False,
2019-01-18,146,bullish,CHoCH,True,20.0,CERA,False,False,False,False,
2019-02-15,150,bearish,CHoCH,False,,CERA,False,False,False,False,
2019-03-29,156,bullish,CHoCH,True,10.0,CERA,False,False,False,False,
2019-07-26,173,bearish,CHoCH,False,,CERA,True,False,False,True,1.0
2020-08-28,230,bullish,CHoCH,False,,CERA,False,True,False,True,2.0
2022-05-13,319,bearish,CHoCH,False,,CERA,False,True,True,True,2.0
2022-09-09,336,bullish,CHoCH,False,,CERA,False,False,False,False,
2022-12-23,351,bearish,CHoCH,True,10.0,CERA,True,False,False,True,1.0
2023-02-24,360,bullish,CHoCH,False,,CERA,False,False,True,True,3.0
2023-12-29,404,bearish,CHoCH,False,,CERA,False,False,True,True,3.0
2024-06-21,429,bullish,CHoCH,False,,CERA,False,False,False,False,
2025-01-24,460,bearish,CHoCH,False,,CERA,False,True,False,True,2.0
2025-05-16,476,bullish,CHoCH,True,20.0,CERA,False,False,False,False,
2025-10-03,496,bearish,CHoCH,False,,CERA,False,False,False,False,
2020-03-06,56,bearish,CHoCH,True,20.0,CHALET,False,False,False,False,
2020-08-21,80,bullish,CHoCH,True,9.0,CHALET,False,True,True,True,2.0
2021-03-19,110,bearish,CHoCH,True,10.0,CHALET,False,False,False,False,
2021-06-04,121,bullish,CHoCH,False,,CHALET,False,False,False,False,
2025-01-24,311,bearish,CHoCH,False,,CHALET,False,True,False,True,2.0
2025-05-16,327,bullish,CHoCH,True,20.0,CHALET,False,False,False,False,
2026-01-23,363,bearish,CHoCH,True,10.0,CHALET,False,True,True,True,2.0
2016-12-09,36,bullish,CHoCH,True,10.0,CHAMBLFERT,False,False,True,True,3.0
2018-07-06,118,bearish,CHoCH,False,,CHAMBLFERT,False,False,False,False,
2019-05-31,165,bullish,CHoCH,False,,CHAMBLFERT,False,False,True,True,3.0
2019-12-20,194,bearish,CHoCH,True,9.0,CHAMBLFERT,True,True,False,True,1.0
2020-11-13,241,bullish,CHoCH,True,10.0,CHAMBLFERT,False,False,False,False,
2022-06-10,323,bearish,CHoCH,False,,CHAMBLFERT,False,False,False,False,
2023-12-01,400,bullish,CHoCH,False,,CHAMBLFERT,False,False,True,True,3.0
2024-10-25,447,bearish,CHoCH,True,10.0,CHAMBLFERT,False,True,True,True,2.0
2024-12-06,453,bullish,CHoCH,False,,CHAMBLFERT,False,False,False,False,
2025-10-10,497,bearish,CHoCH,False,,CHAMBLFERT,False,False,False,False,
2016-07-22,16,bullish,CHoCH,False,,CHENNPETRO,False,False,False,False,
2017-06-23,64,bearish,CHoCH,True,10.0,CHENNPETRO,True,True,False,True,1.0
2017-09-01,74,bullish,CHoCH,False,,CHENNPETRO,False,False,False,False,
2018-02-02,96,bearish,CHoCH,True,10.0,CHENNPETRO,False,False,False,False,
2018-08-10,123,bullish,CHoCH,True,20.0,CHENNPETRO,False,False,True,True,3.0
2018-10-05,131,bearish,CHoCH,True,20.0,CHENNPETRO,False,False,True,True,3.0
2020-06-26,221,bullish,CHoCH,True,20.0,CHENNPETRO,True,False,True,True,1.0
2020-09-25,234,bearish,CHoCH,True,9.0,CHENNPETRO,False,False,False,False,
2020-12-11,245,bullish,CHoCH,False,,CHENNPETRO,False,True,False,True,2.0
2022-09-30,339,bearish,CHoCH,False,,CHENNPETRO,False,False,False,False,
2023-05-19,372,bullish,CHoCH,False,,CHENNPETRO,False,False,False,False,
2024-10-25,447,bearish,CHoCH,True,21.0,CHENNPETRO,False,False,False,False,
2025-05-23,477,bullish,CHoCH,False,,CHENNPETRO,False,False,True,True,3.0
2026-03-13,205,bearish,CHoCH,False,,CHOICEIN,False,False,False,False,
2018-06-22,38,bearish,CHoCH,False,,CHOLAHLDNG,False,False,True,True,3.0
2020-01-03,118,bullish,CHoCH,True,10.0,CHOLAHLDNG,False,False,False,False,
2020-03-20,129,bearish,CHoCH,False,,CHOLAHLDNG,False,False,False,False,
2020-07-10,145,bullish,CHoCH,False,,CHOLAHLDNG,False,True,False,True,2.0
2022-03-11,232,bearish,CHoCH,True,9.0,CHOLAHLDNG,False,True,False,True,2.0
2023-05-05,292,bullish,CHoCH,False,,CHOLAHLDNG,False,False,False,False,
2024-12-27,378,bearish,CHoCH,False,,CHOLAHLDNG,True,True,True,True,1.0
2025-06-20,403,bullish,CHoCH,False,,CHOLAHLDNG,False,False,False,False,
2026-01-16,433,bearish,CHoCH,False,,CHOLAHLDNG,False,False,True,True,3.0
2016-12-16,37,bearish,CHoCH,False,,CHOLAFIN,False,True,True,True,2.0
2017-04-28,56,bullish,CHoCH,False,,CHOLAFIN,False,False,True,True,3.0
2019-07-26,173,bearish,CHoCH,False,,CHOLAFIN,False,True,True,True,2.0
2019-11-15,189,bullish,CHoCH,True,10.0,CHOLAFIN,False,False,False,False,
2020-03-06,205,bearish,CHoCH,True,10.0,CHOLAFIN,False,False,False,False,
2020-06-19,220,bullish,CHoCH,True,9.0,CHOLAFIN,True,True,True,True,1.0
2021-07-02,274,bearish,CHoCH,True,20.0,CHOLAFIN,True,True,False,True,1.0
2021-09-17,285,bullish,CHoCH,False,,CHOLAFIN,False,True,True,True,2.0
2023-01-06,353,bearish,CHoCH,True,20.0,CHOLAFIN,True,True,True,True,1.0
2023-02-03,357,bullish,CHoCH,True,21.0,CHOLAFIN,False,False,False,False,
2024-03-08,414,bearish,CHoCH,False,,CHOLAFIN,False,False,False,False,
2024-06-14,428,bullish,CHoCH,False,,CHOLAFIN,False,False,False,False,
2024-11-01,448,bearish,CHoCH,False,,CHOLAFIN,False,False,False,False,
2025-02-07,462,bullish,CHoCH,True,9.0,CHOLAFIN,True,False,False,True,1.0
2025-08-01,487,bearish,CHoCH,False,,CHOLAFIN,False,False,False,False,
2025-10-24,499,bullish,CHoCH,False,,CHOLAFIN,False,False,False,False,
2026-03-13,519,bearish,CHoCH,False,,CHOLAFIN,False,False,False,False,
2016-08-19,20,bullish,CHoCH,True,21.0,CIPLA,False,False,False,False,
2017-04-21,55,bearish,CHoCH,False,,CIPLA,False,False,False,False,
2017-10-20,81,bullish,CHoCH,False,,CIPLA,True,False,True,True,1.0
2018-03-09,101,bearish,CHoCH,False,,CIPLA,False,False,False,False,
2018-07-13,119,bullish,CHoCH,False,,CIPLA,True,False,False,True,1.0
2019-08-02,174,bearish,CHoCH,False,,CIPLA,False,False,False,False,
2020-04-10,210,bullish,CHoCH,True,20.0,CIPLA,False,False,False,False,
2021-12-17,298,bearish,CHoCH,True,10.0,CIPLA,False,False,True,True,3.0
2022-03-11,310,bullish,CHoCH,True,21.0,CIPLA,False,False,False,False,
2023-03-03,361,bearish,CHoCH,False,,CIPLA,False,False,False,False,
2023-08-04,383,bullish,CHoCH,False,,CIPLA,False,False,False,False,
2025-01-24,460,bearish,CHoCH,False,,CIPLA,False,True,True,True,2.0
2025-08-22,490,bullish,CHoCH,False,,CIPLA,False,False,True,True,3.0
2026-01-09,510,bearish,CHoCH,True,21.0,CIPLA,False,False,False,False,
2018-10-05,131,bearish,CHoCH,True,10.0,CUB,False,False,True,True,3.0
2019-03-22,155,bullish,CHoCH,True,9.0,CUB,False,False,False,False,
2019-08-02,174,bearish,CHoCH,False,,CUB,True,False,True,True,1.0
2019-10-11,184,bullish,CHoCH,False,,CUB,False,True,True,True,2.0
2020-02-14,202,bearish,CHoCH,True,9.0,CUB,True,True,False,True,1.0
2020-08-28,230,bullish,CHoCH,True,9.0,CUB,True,True,True,True,1.0
2021-08-20,281,bearish,CHoCH,False,,CUB,False,True,False,True,2.0
2022-07-08,327,bullish,CHoCH,True,10.0,CUB,False,False,False,False,
2023-06-23,377,bearish,CHoCH,False,,CUB,False,False,True,True,3.0
2023-10-13,393,bullish,CHoCH,True,10.0,CUB,False,True,True,True,2.0
2024-10-11,445,bearish,CHoCH,True,21.0,CUB,False,False,False,False,
2024-11-01,448,bullish,CHoCH,False,,CUB,False,False,True,True,3.0
2025-02-28,465,bearish,CHoCH,False,,CUB,False,False,True,True,3.0
2025-05-16,476,bullish,CHoCH,False,,CUB,False,False,False,False,
2022-02-25,31,bearish,CHoCH,False,,CLEAN,False,False,True,True,3.0
2022-09-09,59,bullish,CHoCH,True,21.0,CLEAN,False,False,False,False,
2022-11-11,68,bearish,CHoCH,False,,CLEAN,False,False,False,False,
2023-12-29,127,bullish,CHoCH,False,,CLEAN,False,True,True,True,2.0
2024-11-15,173,bearish,CHoCH,False,,CLEAN,False,False,False,False,
2018-01-12,93,bullish,CHoCH,False,,COALINDIA,True,True,False,True,1.0
2018-11-23,138,bearish,CHoCH,False,,COALINDIA,False,False,False,False,
2019-06-07,166,bullish,CHoCH,False,,COALINDIA,False,True,False,True,2.0
2019-07-26,173,bearish,CHoCH,False,,COALINDIA,False,False,False,False,
2021-02-26,256,bullish,CHoCH,True,20.0,COALINDIA,False,False,False,False,
2024-10-25,447,bearish,CHoCH,True,10.0,COALINDIA,False,False,False,False,
2026-01-02,509,bullish,CHoCH,False,,COALINDIA,False,False,False,False,
2019-11-01,116,bullish,CHoCH,False,,COCHINSHIP,False,False,False,False,
2020-02-07,130,bearish,CHoCH,False,,COCHINSHIP,False,False,False,False,
2020-06-19,149,bullish,CHoCH,True,20.0,COCHINSHIP,False,False,False,False,
2021-12-03,225,bearish,CHoCH,False,,COCHINSHIP,False,False,False,False,
2022-08-26,263,bullish,CHoCH,True,21.0,COCHINSHIP,False,False,False,False,
2025-02-14,392,bearish,CHoCH,False,,COCHINSHIP,False,False,False,False,
2025-05-16,405,bullish,CHoCH,True,20.0,COCHINSHIP,False,False,False,False,
2025-12-19,436,bearish,CHoCH,False,,COCHINSHIP,True,True,True,True,1.0
2017-04-28,56,bullish,CHoCH,True,21.0,COFORGE,False,False,False,False,
2019-08-02,174,bearish,CHoCH,False,,COFORGE,False,True,False,True,2.0
2019-08-23,177,bullish,CHoCH,True,21.0,COFORGE,False,False,False,False,
2020-03-13,206,bearish,CHoCH,True,10.0,COFORGE,False,False,False,False,
2020-07-10,223,bullish,CHoCH,True,10.0,COFORGE,False,False,False,False,
2022-01-28,304,bearish,CHoCH,False,,COFORGE,False,False,False,False,
2022-12-02,348,bullish,CHoCH,False,,COFORGE,True,True,False,True,1.0
2023-03-24,364,bearish,CHoCH,False,,COFORGE,False,True,False,True,2.0
2023-06-02,374,bullish,CHoCH,False,,COFORGE,False,False,False,False,
2024-05-03,422,bearish,CHoCH,False,,COFORGE,False,False,True,True,3.0
2024-09-06,440,bullish,CHoCH,False,,COFORGE,False,False,False,False,
2025-09-26,495,bearish,CHoCH,True,10.0,COFORGE,False,False,False,False,
2025-11-28,504,bullish,CHoCH,False,,COFORGE,False,True,True,True,2.0
2026-02-13,515,bearish,CHoCH,False,,COFORGE,False,False,False,False,
2022-10-07,134,bearish,CHoCH,True,9.0,COHANCE,False,False,False,False,
2023-07-28,176,bullish,CHoCH,True,21.0,COHANCE,False,True,False,True,2.0
2025-08-15,283,bearish,CHoCH,True,10.0,COHANCE,False,False,False,False,
2017-04-21,55,bullish,CHoCH,True,10.0,COLPAL,False,True,True,True,2.0
2019-04-12,158,bearish,CHoCH,False,,COLPAL,False,False,True,True,3.0
2019-08-09,175,bullish,CHoCH,True,10.0,COLPAL,True,True,True,True,1.0
2020-01-31,200,bearish,CHoCH,True,10.0,COLPAL,False,False,False,False,
2020-10-30,239,bullish,CHoCH,True,10.0,COLPAL,False,True,False,True,2.0
2021-08-06,279,bearish,CHoCH,True,9.0,COLPAL,True,True,True,True,1.0
2022-09-02,335,bullish,CHoCH,True,21.0,COLPAL,False,False,True,True,3.0
2023-01-06,353,bearish,CHoCH,False,,COLPAL,False,False,False,False,
2023-07-07,379,bullish,CHoCH,False,,COLPAL,False,False,False,False,
2024-11-15,450,bearish,CHoCH,False,,COLPAL,False,True,False,True,2.0
2021-12-17,62,bearish,CHoCH,False,,CAMS,False,False,True,True,3.0
2022-09-16,101,bullish,CHoCH,False,,CAMS,False,True,True,True,2.0
2022-12-23,115,bearish,CHoCH,False,,CAMS,False,False,True,True,3.0
2023-07-07,143,bullish,CHoCH,False,,CAMS,False,False,False,False,
2025-01-24,224,bearish,CHoCH,False,,CAMS,False,False,False,False,
2025-06-06,243,bullish,CHoCH,False,,CAMS,False,True,False,True,2.0
2026-01-23,276,bearish,CHoCH,True,10.0,CAMS,False,True,True,True,2.0
2025-02-14,78,bearish,CHoCH,True,10.0,CONCORDBIO,False,False,False,False,
2025-06-06,94,bullish,CHoCH,False,,CONCORDBIO,False,False,True,True,3.0
2025-10-24,114,bearish,CHoCH,False,,CONCORDBIO,False,False,False,False,
2017-04-07,53,bullish,CHoCH,True,20.0,CONCOR,False,False,False,False,
2018-03-09,101,bearish,CHoCH,False,,CONCOR,False,False,False,False,
2019-06-21,168,bullish,CHoCH,False,,CONCOR,False,False,True,True,3.0
2019-11-22,190,bearish,CHoCH,True,9.0,CONCOR,False,True,False,True,2.0
2020-06-05,218,bullish,CHoCH,True,9.0,CONCOR,True,True,True,True,1.0
2021-11-26,295,bearish,CHoCH,False,,CONCOR,False,False,True,True,3.0
2022-04-08,314,bullish,CHoCH,False,,CONCOR,False,True,True,True,2.0
2023-01-27,356,bearish,CHoCH,False,,CONCOR,False,False,False,False,
2023-11-17,398,bullish,CHoCH,False,,CONCOR,False,False,False,False,
2024-10-25,447,bearish,CHoCH,False,,CONCOR,False,False,False,False,
2025-05-30,478,bullish,CHoCH,True,21.0,CONCOR,False,False,True,True,3.0
2025-08-01,487,bearish,CHoCH,True,9.0,CONCOR,False,False,False,False,
2018-04-27,108,bearish,CHoCH,True,10.0,COROMANDEL,False,False,False,False,
2018-12-28,143,bullish,CHoCH,False,,COROMANDEL,False,False,False,False,
2019-05-17,163,bearish,CHoCH,False,,COROMANDEL,False,True,True,True,2.0
2019-10-25,186,bullish,CHoCH,True,10.0,COROMANDEL,False,False,False,False,
2021-11-26,295,bearish,CHoCH,False,,COROMANDEL,False,False,False,False,
2022-03-18,311,bullish,CHoCH,True,20.0,COROMANDEL,True,True,True,True,1.0
2025-10-17,498,bearish,CHoCH,False,,COROMANDEL,False,True,False,True,2.0
2023-03-17,103,bearish,CHoCH,False,,CRAFTSMAN,False,False,True,True,3.0
2023-06-02,114,bullish,CHoCH,True,10.0,CRAFTSMAN,False,False,False,False,
2024-02-09,150,bearish,CHoCH,False,,CRAFTSMAN,False,False,False,False,
2024-06-21,169,bullish,CHoCH,False,,CRAFTSMAN,False,False,False,False,
2024-11-08,189,bearish,CHoCH,False,,CRAFTSMAN,False,False,True,True,3.0
2025-05-16,216,bullish,CHoCH,False,,CRAFTSMAN,False,False,False,False,
2020-03-20,82,bearish,CHoCH,True,10.0,CREDITACC,False,False,False,False,
2020-08-28,105,bullish,CHoCH,True,10.0,CREDITACC,False,False,False,False,
2021-04-16,138,bearish,CHoCH,False,,CREDITACC,False,False,True,True,3.0
2022-02-11,181,bullish,CHoCH,False,,CREDITACC,False,True,False,True,2.0
2022-12-09,224,bearish,CHoCH,False,,CREDITACC,False,True,False,True,2.0
2023-05-12,246,bullish,CHoCH,False,,CREDITACC,False,False,False,False,
2024-08-09,311,bearish,CHoCH,False,,CREDITACC,False,False,False,False,
2025-04-18,347,bullish,CHoCH,False,,CREDITACC,False,False,False,False,
2017-07-21,62,bearish,CHoCH,True,9.0,CROMPTON,False,True,False,True,2.0
2017-11-10,78,bullish,CHoCH,True,21.0,CROMPTON,False,False,False,False,
2018-01-26,89,bearish,CHoCH,True,9.0,CROMPTON,True,True,True,True,1.0
2019-09-27,176,bullish,CHoCH,False,,CROMPTON,True,True,True,True,1.0
2020-01-10,191,bearish,CHoCH,False,,CROMPTON,False,False,False,False,
2020-01-31,194,bullish,CHoCH,True,10.0,CROMPTON,False,False,False,False,
2020-03-20,201,bearish,CHoCH,False,,CROMPTON,False,False,False,False,
2020-10-23,232,bullish,CHoCH,False,,CROMPTON,False,True,False,True,2.0
2021-12-03,290,bearish,CHoCH,True,10.0,CROMPTON,False,True,False,True,2.0
2024-01-12,400,bullish,CHoCH,False,,CROMPTON,True,True,True,True,1.0
2024-03-22,410,bearish,CHoCH,False,,CROMPTON,False,True,False,True,2.0
2024-05-10,417,bullish,CHoCH,False,,CROMPTON,True,False,False,True,1.0
2025-01-03,451,bearish,CHoCH,True,20.0,CROMPTON,False,False,False,False,
2016-09-02,22,bullish,CHoCH,False,,CUMMINSIND,False,True,True,True,2.0
2016-12-02,35,bearish,CHoCH,False,,CUMMINSIND,False,False,True,True,3.0
2017-03-24,51,bullish,CHoCH,False,,CUMMINSIND,False,False,False,False,
2017-11-10,84,bearish,CHoCH,True,10.0,CUMMINSIND,False,False,True,True,3.0
2018-01-05,92,bullish,CHoCH,False,,CUMMINSIND,False,True,True,True,2.0
2018-02-09,97,bearish,CHoCH,False,,CUMMINSIND,False,True,False,True,2.0
2018-11-30,139,bullish,CHoCH,False,,CUMMINSIND,False,True,False,True,2.0
2019-08-02,174,bearish,CHoCH,True,21.0,CUMMINSIND,False,False,False,False,
2020-08-14,228,bullish,CHoCH,True,21.0,CUMMINSIND,False,False,False,False,
2024-11-15,450,bearish,CHoCH,True,20.0,CUMMINSIND,False,True,True,True,2.0
2025-05-30,478,bullish,CHoCH,True,10.0,CUMMINSIND,False,False,False,False,
2017-08-11,71,bearish,CHoCH,True,9.0,CYIENT,False,False,False,False,
2017-10-20,81,bullish,CHoCH,False,,CYIENT,True,True,True,True,1.0
2018-10-26,134,bearish,CHoCH,False,,CYIENT,False,False,True,True,3.0
2019-03-08,153,bullish,CHoCH,False,,CYIENT,False,False,False,False,
2019-05-17,163,bearish,CHoCH,False,,CYIENT,False,False,False,False,
2020-01-24,199,bullish,CHoCH,False,,CYIENT,False,False,True,True,3.0
2020-03-13,206,bearish,CHoCH,False,,CYIENT,False,False,False,False,
2020-12-18,246,bullish,CHoCH,False,,CYIENT,True,False,False,True,1.0
2022-02-11,306,bearish,CHoCH,True,9.0,CYIENT,False,False,False,False,
2022-08-26,334,bullish,CHoCH,True,10.0,CYIENT,True,True,False,True,1.0
2024-05-03,422,bearish,CHoCH,False,,CYIENT,False,False,False,False,
2018-04-27,108,bearish,CHoCH,True,10.0,DCMSHRIRAM,False,False,False,False,
2019-03-08,153,bullish,CHoCH,False,,DCMSHRIRAM,False,False,False,False,
2019-08-09,175,bearish,CHoCH,False,,DCMSHRIRAM,False,False,False,False,
2020-06-05,218,bullish,CHoCH,True,20.0,DCMSHRIRAM,True,True,False,True,1.0
2020-11-06,240,bearish,CHoCH,True,20.0,DCMSHRIRAM,True,False,False,True,1.0
2020-12-18,246,bullish,CHoCH,False,,DCMSHRIRAM,True,False,False,True,1.0
2022-11-18,346,bearish,CHoCH,False,,DCMSHRIRAM,False,False,False,False,
2023-09-01,387,bullish,CHoCH,True,10.0,DCMSHRIRAM,False,False,False,False,
2023-11-03,396,bearish,CHoCH,True,9.0,DCMSHRIRAM,False,False,True,True,3.0
2024-08-09,436,bullish,CHoCH,True,21.0,DCMSHRIRAM,False,False,False,False,
2026-01-16,511,bearish,CHoCH,False,,DCMSHRIRAM,False,True,True,True,2.0
2017-08-11,71,bearish,CHoCH,True,10.0,DLF,True,False,False,True,1.0
2017-11-03,83,bullish,CHoCH,True,10.0,DLF,False,True,False,True,2.0
2018-05-18,111,bearish,CHoCH,True,10.0,DLF,False,True,True,True,2.0
2018-08-24,125,bullish,CHoCH,False,,DLF,False,True,True,True,2.0
2018-09-28,130,bearish,CHoCH,True,20.0,DLF,False,False,False,False,
2019-03-15,154,bullish,CHoCH,True,9.0,DLF,False,False,False,False,
2019-08-23,177,bearish,CHoCH,True,21.0,DLF,False,False,False,False,
2019-11-08,188,bullish,CHoCH,False,,DLF,False,False,False,False,
2020-04-03,209,bearish,CHoCH,False,,DLF,False,False,False,False,
